,1_CobaltChloride_1,1_CopperSulfate_1,1_Diamide_1,1_E6-Berbamine_1,1_Ethanol_1,1_Formamide_1,1_Hydroxyurea_1,1_IndolaceticAcid_1,1_Lactate_1,1_Lactose_1,1_MagnesiumChloride_1,1_ManganeseSulfate_1,1_Menadione_1,1_Neomycin_1,1_Raffinose_1,1_Trehalose_1,1_Xylose_1,1_YNB_1,1_YPD_1,1_Zeocin_1
01_30,0.402979186388751,0.731020469699429,0.788824554915598,0.492785345082502,-0.0479187001899786,0.629082185636272,0.121100105598024,0.0642555142918539,-0.168750651891694,-0.417981424565369,-0.283154057159891,-1.08911921314913,0.325704714488203,-0.0576885002835854,-0.23105659600518,-0.488400377040835,-0.472532294271127,16.7197515193214,22.9355892781751,0.554871094485504
01_31,-0.588551562673748,-0.977934644184373,0.751715556664528,-0.650084867622709,0.0957623131781787,-0.454070081039479,-0.107702920786512,0.00101662913317957,0.746878320954732,0.581160510960327,-0.249774881667814,-0.262522603291267,0.467315709019859,-0.292379896538227,-0.783253744453386,-0.141129150517256,0.258189454941898,17.6555711262978,29.7210423418595,-0.769650478138211
01_32,-0.393892381834906,0.825207554413375,0.461921735428697,1.96519798589642,0.083045222632925,-0.00344103043082652,0.208991834432944,-0.10317963448546,0.0736185147455497,-0.250347058379599,-0.337424336003592,-0.443032709555642,0.959926896739972,1.07481317181664,-0.299913820229865,0.321674158149044,-0.158393078619607,16.2869214196396,25.2470542274968,-0.806171687427068
01_33,0.542483946526955,-0.67238694615082,-0.153762565744155,-0.808404025090816,0.348023476858676,0.831555863448704,0.317480418373139,-0.295473982596756,NA,0.166328631947895,0.188652519741963,0.746266929075431,0.517630621275697,-0.718003267538315,-0.531506279662121,-1.35396531679639,-0.28007822698135,19.5976533602665,30.8951464406509,1.31311395460966
01_34,-0.66828631062956,0.1353308474456,0.449987548314157,0.948091823770752,-0.157533241119818,0.123948006293163,0.24668594143405,0.454285102535218,-0.339623030011064,-0.275761596393811,0.14877887575723,-1.33905794005538,-0.39977857915696,-0.837442197423111,-0.219011516636114,-0.414647460856834,-0.760395973937548,16.3259686287904,25.7402436632106,-0.770867893134089
01_35,-0.763488771633927,0.00562729711592784,0.187056708319059,1.38355010820311,-0.230566699080107,-0.249157083943282,-0.144428595401235,-0.525088727150327,-0.367047388568296,-0.258079893468482,-0.242115758485114,1.94174257754382,-0.586579942231186,0.504795904944669,0.2688667750765,0.0476188189324104,-0.0963506976249786,15.2848725651587,22.8605090719,-0.249132085984329
01_36,0.211751605878659,0.133166460118987,-0.244023493476762,-0.527462815207184,0.599458470509204,0.463845240597047,0.315335131642738,0.217560187898516,0.677713186951557,0.212030439353895,0.0998877176430001,-1.1066778314035,0.251712626333536,1.08962263116838,0.213685056000258,0.0149372554814876,0.140860452138215,16.3951038743242,24.1718764194491,0.793413726459622
01_37,0.0665991357682891,-0.827197044344797,0.134708343042305,-0.526151514628326,0.225341301727777,0.455051378550587,-0.0257972074614648,-0.0687893654320701,-0.342554793025216,0.0975215251254309,0.223849168571044,1.34407058679125,-0.0692126261921858,0.250280174263047,-0.0255177871924692,0.0802808698672337,-0.328083808052896,16.8311141976887,25.8868707618684,0.192109694260594
01_38,0.742630600277767,0.70802770817402,0.56258199000706,0.446444345258524,-0.592110247623679,0.496410420679629,0.0727379444790431,0.367725048125084,-0.292885912728093,-0.704624421093852,0.340105922598921,-0.49476888166365,0.149061611270272,0.181862029542134,-0.175745216666067,-1.07811034630331,0.76927929130332,15.7599113048492,23.1000775259813,-0.217204829719955
01_39,-0.264808575308105,-0.0961467502341641,-0.217116821414942,-0.413422887476668,0.828244208186316,0.194599030214228,-0.0713307356173025,0.302139666296322,0.118963139141039,-0.0606909944853449,0.0651061800199309,1.08620019839052,0.0779652969541667,0.649578223563491,-0.0981514111821739,0.00061275652766532,0.0999351137089099,15.2633958737263,23.6939213668783,0.190239035857337
01_40,-1.07905842883155,0.899631812208456,0.0787482808718154,-0.0647384036366782,0.297776606968637,0.518118356621485,-0.0768499021160121,0.445448845917724,0.834503814319052,1.15578224435124,0.184656814183181,-0.526282491564164,-1.28046235674965,0.158362186365665,1.27843185884348,0.81239402431938,1.23338374882685,16.9639955981314,26.3282466758895,-0.761057573640448
01_41,0.570350981443283,0.396956539290053,0.565392453632198,1.14796067855618,-0.228211239248528,0.53821181331755,-0.0554262946667251,-0.11351454063397,-0.0354162999564813,-0.785082949685533,0.120284475535423,0.746544354508764,1.3473720941725,0.220074001834763,-0.925071765369874,0.0471037494919697,-1.12745498412294,17.4156802143924,25.5494324758244,-0.795632938703617
01_42,-0.74226379282992,-2.48210719167812,-0.322066010121016,-0.340948028342328,-0.448509389871552,-0.418860555725671,0.161497683104022,0.0714177169116895,-0.179301741013944,0.270860343830326,0.757393009504279,-0.361171648241525,-0.846437430127256,0.693253755683906,-0.510600599355459,-0.643283812905032,0.607162767859762,17.1297813386787,26.1127935422437,-0.851083064299391
01_43,-0.383082850139548,0.106443701910083,-0.880987776354813,-0.98030515272996,0.257858861095298,-0.625343380962029,-0.0378439418291946,0.247547539537714,0.00481727057765725,0.0379119844686241,0.165324472666728,-0.961105052109482,-0.881879604883516,0.297862347706572,0.583180842956152,-0.548028686687284,0.389567852691951,15.9477039139298,25.6243731776383,-0.177282036693276
01_44,-0.347337225482336,0.0119116454454974,0.756420165782276,-0.50853244228476,0.317167097316559,0.945393307530185,-0.233722121449269,-0.232155736671841,-0.0453678201827044,0.28314398600441,-0.455210421449246,1.26363786525618,0.154858159967893,-2.08348323735752,0.602574316358728,0.32087591753832,-0.289363156711904,15.2301120710325,21.7653143445848,0.232379866440549
01_45,-0.161472984499405,-0.0310262360939685,0.275529813647041,-0.400288250958895,-0.487038846072656,-0.172993239599311,-0.199215501335426,-0.273211053807453,0.748779670027985,0.133046501074022,-0.156007472062218,-0.473553529424916,-0.921845932367044,-0.595387664525052,0.127161225263033,-0.114718642936621,-0.0171877417496171,16.8172625753214,27.3892224516951,-1.41598215207167
01_46,2.33784485204159,1.23260393701973,0.358277102797317,-0.695141605678389,0.174278250467002,0.324749237097072,0.170896202615031,0.566553310944663,0.585493826482777,-0.0555621377817113,0.596790879865653,-0.751000422336269,-0.117275662112942,0.332603681199267,0.174770241789757,0.288438577926827,0.278211868066916,17.051872535656,23.936118485881,-1.08043266127202
01_47,-0.427648568634938,0.0631715647907505,0.703961582112563,-0.625175919534759,0.777719050995372,-1.38624359043034,-0.151975115722836,0.377006635419285,0.561122245520593,0.95196176270544,0.189406022751344,-0.716188240087497,0.666844181100669,-0.460960472953957,0.55217222961415,1.42990348872313,0.791020801673592,16.7059434179544,25.2285125110891,1.14253344322742
01_48,-0.247281845156056,-0.844031667966935,-0.741540555705808,1.83967965960323,0.0129753572822902,0.336520213446182,-0.305189870752604,-0.101977096304799,-2.07454883741149,-0.729876886893716,-0.502566769037071,1.07395140537213,-0.41863902123535,1.39262793953371,-0.298821353340127,-1.01545444317867,-1.4572983749895,14.1859544651993,21.8853903756038,0.312040306391307
01_49,-0.554201576650333,0.286379254595278,0.0688044811219244,-0.52458359844606,-0.0060496385627388,0.288877095537715,-0.066242646073166,-0.149588479255709,-0.9380403913569,-0.464463666437158,0.190385716804376,-1.3130443376504,-2.3544252302849,0.607442646616281,-0.653624281191832,-0.243158702516141,0.153674908751193,16.9715997519128,25.417672231373,0.768999846325489
01_50,0.584891150202394,0.0305248619289083,0.696229736329529,1.12712889382776,-0.0658044163980314,0.363715844563396,0.683968908258462,-0.0535026491067747,-0.0259437905586036,0.0393754337980675,0.122759684687235,-1.11053936798161,0.732207521330024,0.950704547684437,0.639247182189792,-0.853200712168092,-0.773091825893199,16.3084449070191,25.2640407851416,0.598052408646232
01_51,-0.564210195685769,-0.49970611360069,0.406065604627217,-0.904940766815181,0.24358453336303,0.147617061657421,0.993769843497663,0.502987543444217,0.598198357923899,0.474900468846279,0.328065521385326,-0.522977225127957,0.800184766783279,-2.17646333174768,0.257043446334548,1.1185507697679,1.00801693312961,16.119856732253,25.1798981274249,1.08181859072057
01_52,0.632070847325937,0.849214495835058,0.659731831109542,0.679486728082873,0.160718225387752,0.0758049206734073,0.286787494803631,0.399849337271302,0.172496440315984,-0.642276906448026,-0.026252495408564,1.45910746364143,-0.45600139287498,-0.00312836582349279,0.00848372410327419,0.00265670833342802,-0.224403493266434,17.7436648583393,25.1301686326166,-1.04997430100932
01_53,-1.05233676131124,-0.293380869049786,0.0685445396936476,-0.715783427522309,-0.189650829685781,0.670201666075141,0.117838990765529,-0.356006718579384,0.735144392277814,0.528079062071055,-0.030700680578863,-0.529265283910714,-0.679690521929295,-0.00287375522298375,0.834325579420922,1.14615389476592,0.656085269731865,16.4401019925011,24.0668788832817,-0.58723979237977
01_54,1.94858284899162,0.459848999150054,0.00520721331584729,0.50084140702653,-0.246189876397077,-0.600831938570007,0.661884741936583,0.00136283430551891,-0.845346921299793,-0.892367557739302,-0.346798953785786,-0.0725434280538942,0.224180413115757,-0.185135942359399,-0.347751860146999,-1.11454518725969,-1.32050172134952,18.080029677262,30.5322883137305,-1.30059939961983
01_55,-0.0161366846210467,0.12996608556774,0.97057831234284,2.37218916218303,0.0422622028414281,1.81065196800495,0.0978571580193158,0.000996707439655325,-0.5127735055017,-0.218682066512707,-0.137227272795004,2.39083869906993,0.307442958816845,0.31910756678116,-0.726294932126393,0.0285113079532729,-0.133159216737747,15.8966790713396,23.3451884346518,0.512706657757577
01_56,0.141299530714272,0.558295492068773,-0.341808794590969,-0.590487499784414,0.127747624034605,-0.484875542408292,-0.187551109291256,0.0605802952312664,0.176512494312957,0.0388958817573768,-0.53956309167266,-0.899417292646888,-0.0995720185357882,0.497894982554321,-0.390209706780878,-0.422772244940827,-0.0403619835723356,17.1704617007744,26.031072889897,1.09526357569756
01_57,-0.302900426828348,-1.92269500245818,0.181329556549833,1.31870650176066,-0.57057850150232,-0.11039423281714,-0.220101769730969,-0.290121567433576,NA,-0.776140232495696,0.0713175037470769,0.0662542262693991,-0.383419340606883,-0.165732210629814,-0.691821662387235,-0.0896974585755668,-0.659817145344603,17.3263274730357,25.7016268574934,-1.05727564427075
01_58,-1.07506708558316,-0.968064922059388,0.281410921450538,-0.952536784750645,0.379200122310331,-0.22797441809013,-0.424515408497063,0.567999949781003,0.163558680366878,0.681339297333652,0.326732333286067,-0.143413902441854,0.4757282813813,-0.237862505904472,-0.017122485519487,0.0110857822049515,-0.284763532246404,16.3617913314255,24.6657459376805,-0.149748194442903
01_59,-0.324719425814981,-1.33217096440735,-0.265152682555363,-0.521482171007125,-0.0551077470712204,0.57250797064531,0.0740539555017035,0.302193111797865,-0.490038336685122,-1.04860175376855,0.203782359816596,0.452905486994634,1.09958763941029,0.360614247187481,-0.955673443960153,-0.500436759678306,-0.00852077447837396,17.8548653288049,29.0920279125339,0.668192540970858
01_60,-0.703444746259176,0.450998448706961,0.6015959156085,-0.0728024278446585,0.0666197346680148,0.0741914892787482,0.137543136619561,0.23881992779135,1.22170199306225,0.469149775846066,0.0610868208844317,-0.821568912467424,-0.292818139141992,-1.4207383806786,1.27448527680819,1.01951845564965,0.513462700165699,16.2969527480779,24.8310223363054,0.776306983399266
01_61,-0.22377767814994,0.65818847176024,-2.62316828271535,1.64314741674764,0.00297550148659222,0.319314199812603,-0.0265444139847525,-0.714510856010362,1.04592836556026,0.606619483521185,0.485088132634178,-0.413578407746583,-0.765883054926871,0.667904373285447,0.836316655833123,0.57237635208239,0.826783310872171,17.153335689341,26.0043479687739,-1.17733674917681
01_62,0.964128788155871,0.282404680773955,0.571895026691839,-0.509694439597569,0.346622014179137,0.883397605524153,-0.107732858321599,0.0817549115397948,0.0662463574496973,-0.256584957628364,-0.171074307429415,-0.722858795968589,1.31375947742651,-0.642348731694964,-0.458604138074576,-0.677732573267626,-0.352087027044559,16.2876247154623,25.3429931656369,1.43506772358685
01_63,-0.480958523408643,-1.12578526684007,-0.914737277578001,-0.636257745162761,-0.18750676188823,0.382920796911618,-0.100291426340121,0.101100361443286,-0.740297303626296,-0.503032048448446,-0.166830732117539,-0.476020742440828,-0.145681652825972,0.17655781151235,-0.606599097519416,-0.00120344650676182,-0.0935859031785539,14.6277312751152,21.4024720101415,-0.340347438677564
01_64,0.788056622708805,0.816652242176005,1.00824589296472,-0.585455181933178,0.929972092443305,-0.797317715110506,-0.114574416671311,0.814208732202395,1.19061420950188,1.32410792070311,0.211109086752681,0.201235858137099,-0.649336371772946,0.32568468830392,1.25445696210222,0.677956400312414,1.14756848656706,17.1254614895278,25.016016954354,-0.591213541027805
01_65,-0.387241146118923,0.11459243940709,-2.25320991247637,0.845626420307469,-0.145621467483077,-0.646523115992876,-0.191627990601141,-1.75620705685745,-0.421571136791617,-0.401585927190665,-0.189993709190842,0.20968963736864,-0.36549103540345,0.510661987786487,-0.638781706277165,-0.573216301597126,0.090452622419518,16.7129811036267,24.6281056348077,1.31683492514263
01_66,0.67412818669399,-0.940971116696869,1.3104829431015,-0.951926955799501,-0.117390238604948,0.115003419404743,0.0622228270281707,0.806571303375173,0.36780025497036,0.430914992131218,-0.0321949077286132,1.1195064886605,0.678367956383351,0.500932469906691,0.483241812681591,-0.744363945683984,0.935013925955257,17.5330766413838,26.7797174568981,-1.16136761326321
01_67,0.219326060343713,-0.451838198070653,-1.6560855865305,0.102589733450504,-0.0869105051600805,-1.8146854710285,-0.0323381045428128,0.418310048156695,1.08685576277306,0.730830996950411,0.602005135198081,-0.848922101170099,-0.947020659253635,0.590521677675031,0.544904096536716,1.14456469694364,0.976986577981513,14.9763318785701,21.1190283241884,-1.056222460466
01_68,0.0774232709554541,-0.212202254297534,1.01242194124787,-0.500950218924688,-0.460692541612871,-0.114411399152588,0.0388857333015379,0.399350149731733,-1.0293071069666,-1.03699837899097,0.330228906110858,-0.340525381638079,1.1112581133244,0.039777791027786,-0.245857157765437,-1.12669227051244,-0.435618708648363,17.8841527420235,27.2010961388815,-0.0131296646857209
01_69,0.880348118596143,0.137335750213723,0.583998603187762,-0.104407213865691,0.401201217752534,0.652859946235967,0.192429767277319,0.628119719251311,-0.584351779062486,0.39796759076246,-0.0477499373086738,-0.384427863333928,0.736841874570813,0.592770307903159,0.140562894107013,-0.313541025238148,1.0112412486215,17.659409172491,25.5888927296506,-0.148475256353327
01_70,0.452209032268648,0.505721464648576,-1.3093247866829,0.412232767050628,0.411606090579876,-0.521114609939337,0.0660801867658148,0.749865498780893,-0.129826856131013,0.161840888593923,-0.0251933495471253,0.0863039779784027,0.947556386633775,0.346515009310697,0.390975779086285,0.867866521885342,0.246063356705069,16.2656713770234,24.4293570150063,1.76164537706535
01_71,-0.164047276790039,-0.560207941986967,-0.405505656679166,0.725487489813193,-0.263329609028644,0.745297921688918,-0.0274223177527459,-0.194451010337687,-0.297006857792564,0.853567601743393,0.0739629669077233,0.542536603936873,-0.942587389786176,0.00934914022704726,0.342659657529263,-0.382244877904424,-0.247300179884492,17.5782040107522,29.1114847251479,0.515112709365439
01_72,-0.827582108838994,-0.257022676275159,-1.21681829669175,-0.602398541609741,-0.207398711556777,-0.805629655954378,-0.130588158465929,-1.93169537316813,-0.109018558953211,-3.37926047835914,-0.726816952678973,-0.954431235137176,-0.934309509766882,-0.284324558287265,-0.278322055761223,-1.62546893627404,-1.92889143997715,14.2615684594959,23.4716933432983,-0.528287651192607
01_73,0.0648537652971748,0.595107002542602,0.543806749139521,1.57494116923403,-0.315278374318478,0.488407670940374,-0.0571522852870788,-2.19745947895283,NA,-0.405760104019101,-0.62776243015111,-1.2818428484853,-0.816351895756139,-1.41461864362781,-0.378667183702362,-0.509714546904334,-0.613530682136491,16.793495845376,25.7980717793069,-1.30741068828158
01_74,0.70664422382302,0.189582440390814,-0.0664277124613296,-0.964994415277691,0.450499618992292,0.418567224509838,-0.23456120006315,0.280249374081738,0.0546718466449875,0.456500557500213,0.0151588872418925,-0.884305720615611,-1.13668909403771,0.0463838299164606,0.0306906562345114,1.22339505512188,0.825568518058268,16.0311593659514,24.6063997013687,1.66404731778937
01_75,3.03004322978836,-0.0192009377201348,-1.70704790222254,-0.673049682645085,-0.508989910277928,0.772676316325353,0.431358403399522,0.55971524809358,-0.674443520190675,-1.27971479885958,0.238619546671079,0.0856136263786479,0.843713083146548,0.738948209566752,-0.787387796414817,-0.699682759681774,-0.901430718097734,16.5634609709697,24.1723222249081,-1.00923760856535
01_76,-0.264708407427222,-1.28716828111648,-1.36279066981424,-0.546829987109833,0.154265710592728,-0.256134004750744,0.0375340080187234,0.540428586744486,0.0947047675735582,0.903061232422973,0.15390785147701,0.310442161342255,-0.639948141225832,-1.94677597568891,0.232113200637151,0.531101828250155,1.22244704454407,15.2362539188815,22.4755422977788,-0.873130792645282
01_77,1.44627445835347,0.11315124483585,-1.25766506658341,1.71147245649809,0.246094335747701,-0.16687073102584,0.117744457502283,0.608422730818455,0.0910653527959938,0.737106801197781,0.521421148529846,-0.717423490577527,0.830883016999505,0.574578436366549,0.223002556556087,0.559394487316512,0.438857541319784,15.7829534044433,22.7274315626797,-0.95295066450398
01_78,-0.801310037198022,-0.0358362987203328,0.542541110533063,-0.376715555024267,-0.0881335761637236,0.759073991643704,0.346805751620814,0.60413216486511,-0.260907189620386,1.08835774635047,0.0751717306058934,-0.590132272893924,-0.96484494979929,-1.32468000681998,0.851490343423441,-0.321469063746258,0.600168036596197,16.7477296508454,27.1426359185637,0.642458729313724
01_79,-0.781315957249163,-0.542732337407334,0.359803575292317,-0.387292586203481,-0.139145885451503,0.324719834890619,0.486655292809015,-0.871033640851786,0.393120672465675,-0.700804409067518,0.651659536983377,0.391558642697952,0.432004903062039,-1.07603260372924,-0.0513491709072092,1.0190496314823,-0.359044138213794,17.3090886534909,29.3009339905903,-1.00322000337671
01_80,0.474293574823222,0.263454510900499,0.533953472405882,1.00076607900549,0.514754743675679,-0.00942384725904777,-0.38293914018681,-0.449632545697677,-0.311178446304944,-0.327543276967282,-0.445247242273921,-0.0128258947561861,1.77105227210134,1.01347190474716,-0.636447942036181,0.371775548642863,-0.18840266053782,16.0186254464549,24.1011094909299,2.27780225236394
01_81,-0.575252869410213,-0.793276493585701,-0.879005707932505,-0.0178614988744588,-0.735275287551094,0.324649049825247,0.369776917775629,-0.163243685524743,NA,0.871905311393634,0.276950593216358,-1.04749014507531,-1.40189376940895,-0.535805803302614,0.0145380496752063,0.89815733202824,0.937463488119054,17.5420569566651,27.8222249881457,-1.25873116716878
